"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","WESD","WESF"
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-06",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-07",,,"13.5","104.0","89.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-08",,,"3.8","18.0","89.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-09",,,"0.0","0.0","76.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-10",,,"77.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-11",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-12",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-13",,,"24.6","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-14",,,"0.3","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-15",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-16",,,"2.8","38.0","38.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-17",,,"4.1","10.0","51.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-18",,,"0.0","0.0","38.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-19",,,"0.0","0.0","38.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-20",,,"1.5","23.0","64.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-21",,,"0.0","0.0","51.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-22",,,"0.0","0.0","51.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-23",,,"0.0","0.0","51.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-24",,,"1.0","0.0","25.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-25",,,"7.9","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-26",,,"5.1","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-27",,,"2.5","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-28",,,"25.9","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-29",,,"3.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-30",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-01-31",,,"0.5","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-01",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-02",,,"0.8","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-03",,,"2.3","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-04",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-05",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-06",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-07",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-08",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-09",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-10",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-11",,,"0.5","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-12",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-13",,,"12.4","122.0","127.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-14",,,"7.9","109.0","178.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-15",,,"0.0","0.0","152.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-16",,,"0.0","0.0","127.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-17",,,"4.1","66.0","152.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-18",,,"0.0","0.0","127.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-19",,,"0.0","0.0","89.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-20",,,"0.0","0.0","76.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-21",,,"0.0","0.0","64.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-22",,,"0.0","0.0","64.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-23",,,"3.8","0.0","13.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-24",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-25",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-26",,,"0.3","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-27",,,"1.8","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-28",,,"13.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-02-29",,,"6.6","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-01",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-02",,,"1.8","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-03",,,"18.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-04",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-05",,,"1.8","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-06",,,"11.9","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-07",,,"29.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-08",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-09",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-10",,,"41.7","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-11",,,"2.3","3.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-12",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-13",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-14",,,"0.0","0.0","0.0",,
"US1NYRL0013","SPRING VALLEY 1.7 SSW, NY US","2024-03-15",,,"0.5","0.0","0.0",,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-01",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-02",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-03",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-04",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-05",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-06",,,"9.9",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-07",,,"2.3",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-08",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-09",,,"43.9",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-10",,,"12.7",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-11",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-12",,,"1.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-13",,,"26.7",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-14",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-15",,,"0.3",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-16",,,"4.6",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-17",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-18",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-19",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-20",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-21",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-22",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-23",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-24",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-25",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-26",,,"0.8",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-27",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-28",,,"12.2",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-29",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-30",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-01-31",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-01",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-02",,,"2.5",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-03",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-04",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-05",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-06",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-07",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-08",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-09",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-10",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-11",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-12",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-13",,,"7.6",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-14",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-15",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-16",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-17",,,"3.6",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-18",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-19",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-20",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-28",,,"5.6",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-02-29",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-01",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-02",,,"31.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-04",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-05",,,"3.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-06",,,"46.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-07",,,"1.5",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-08",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-09",,,"45.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-10",,,"2.3",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-11",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-12",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-13",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-14",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-15",,,"0.0",,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2024-03-16",,,"0.0",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-01",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-02",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-03",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-04",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-05",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-06",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-07",,,"21.8","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-08",,,"1.0",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-09",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-10",,,"56.6",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-11",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-12",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-13",,,"29.7",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-14",,,"0.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-15",,,"0.0",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-16",,,"6.9","58.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-17",,,"5.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-18",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-19",,,"1.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-20",,,"6.1",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-21",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-22",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-23",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-24",,,"0.8",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-25",,,"6.6",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-26",,,"10.7",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-27",,,"1.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-28",,,"16.0",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-29",,,"10.7",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-30",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-01-31",,,"1.5",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-01",,,"0.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-02",,,"4.1",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-03",,,"2.0",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-04",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-05",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-06",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-07",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-08",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-09",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-10",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-11",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-12",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-13",,,"20.6","53.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-14",,,"5.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-15",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-16",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-17",,,"6.6","130.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-18",,,"0.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-19",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-20",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-21",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-22",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-23",,,"2.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-24",,,"0.5",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-25",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-26",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-27",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-28",,,"5.3",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-02-29",,,"4.8",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-01",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-02",,,"2.5",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-03",,,"38.6",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-04",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-05",,,"10.4",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-06",,,"9.9",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-07",,,"34.5",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-08",,,"0.8",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-09",,,"0.0","0.0",,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2024-03-10",,,"38.1",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-01",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-02",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-03",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-04",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-05",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-06",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-07",,,"20.3",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-08",,,"3.8",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-09",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-10",,,"63.5",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-11",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-12",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-13",,,"33.5",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-14",,,"0.0",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-15",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-21",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-23",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-24",,,"0.5",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-25",,,"5.1",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-26",,,"13.2",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-27",,,"2.0",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-28",,,"13.2",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-29",,,"13.7",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-30",,,"0.0",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-01-31",,,"1.0",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-01",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-02",,,"3.8",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-03",,,"2.3",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-04",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-05",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-06",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-07",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-08",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-09",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-10",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-11",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-12",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-15",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-19",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-20",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-21",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-22",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-24",,,"0.0",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-25",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-26",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-27",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-28",,,"7.1",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-02-29",,,"2.5",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-03-01",,,"0.0","0.0",,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-03-02",,,"0.5",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-03-03",,,"38.6",,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2024-03-04",,,"0.0","0.0",,,
